product_id,product_name,category,unit_cost,weight_kg,dimensions_cm
PRD01422,Example Pro,Sports,94.05,4.05,54x71x9
PRD01423,Clearly Standard,Sports,405.45,0.58,15x83x38
PRD01424,Growth Max,Books,341.63,16.16,60x90x71
PRD01425,Year Standard,Toys,316.8,11.97,31x67x91
PRD01426,Build Lite,Electronics,413.03,7.44,36x96x16
PRD01427,Account Lite,Electronics,189.84,8.63,92x99x51
PRD01428,Effect Pro,Toys,43.13,8.06,59x81x69
PRD01429,Case Max,Books,307.11,7.52,91x97x89
PRD01430,Close Lite,Home & Kitchen,17.99,12.64,56x6x19
PRD01431,Area Lite,Home & Kitchen,195.09,19.85,30x6x52
PRD01432,Option Max,Electronics,197.3,5.25,31x78x32
PRD01433,Black Standard,Books,28.76,15.4,19x34x99
PRD01434,Finish Lite,Home & Kitchen,69.1,0.22,43x68x75
PRD01435,Poor Pro,Home & Kitchen,307.63,5.25,79x86x78
PRD01436,Push Lite,Home & Kitchen,206.06,18.44,46x35x89
PRD01437,Town Standard,Electronics,55.5,14.92,80x15x69
PRD01438,Development Standard,Toys,323.17,6.59,78x97x5
PRD01439,Add Standard,Electronics,268.61,19.85,60x6x83
PRD01440,Attack Standard,Sports,468.02,0.47,79x90x62
PRD01441,Site Lite,Sports,46.03,6.42,51x91x57
PRD01442,Generation Lite,Home & Kitchen,208.21,13.44,76x47x38
PRD01443,Anything Lite,Toys,496.01,19.17,70x91x60
PRD01444,Board Lite,Electronics,463.14,16.62,48x10x19
PRD01445,View Max,Home & Kitchen,347.49,19.87,22x27x19
PRD01446,Above Lite,Home & Kitchen,429.54,1.49,34x76x35
PRD01447,Contain Lite,Sports,323.82,2.77,86x35x68
PRD01448,Might Lite,Sports,122.59,1.54,37x57x77
PRD01449,System Lite,Books,39.48,3.22,33x64x65
PRD01450,Certain Standard,Books,466.63,13.34,99x50x71
PRD01451,Air Pro,Home & Kitchen,320.62,18.9,8x41x98
PRD01452,Series Lite,Electronics,277.49,10.71,54x79x47
PRD01453,Adult Lite,Toys,207.1,0.12,38x10x10
PRD01454,Spend Max,Electronics,197.0,9.9,49x46x54
PRD01455,Box Standard,Electronics,267.25,7.15,72x97x92
PRD01456,Manager Lite,Sports,126.14,1.61,29x25x49
PRD01457,Majority Max,Toys,478.19,4.5,52x10x25
PRD01458,Control Lite,Home & Kitchen,358.43,19.63,62x74x76
PRD01459,Eight Lite,Toys,67.84,16.05,61x74x26
PRD01460,Often Pro,Sports,236.29,16.86,23x12x35
PRD01461,Center Max,Toys,305.7,10.32,72x8x31
PRD01462,Still Max,Home & Kitchen,348.99,0.23,12x83x36
PRD01463,Sense Max,Home & Kitchen,287.55,2.07,11x59x77
PRD01464,At Pro,Books,462.98,17.97,61x57x29
PRD01465,Seek Lite,Home & Kitchen,442.25,11.33,44x11x51
PRD01466,Glass Lite,Electronics,388.08,8.23,48x96x67
PRD01467,Film Standard,Sports,331.52,2.97,17x26x67
PRD01468,Church Standard,Toys,265.65,16.42,33x7x65
PRD01469,Floor Lite,Toys,193.86,19.37,61x83x77
PRD01470,Soon Lite,Sports,134.22,13.43,15x40x62
PRD01471,Heart Lite,Toys,282.16,13.34,16x35x25
PRD01472,Foot Standard,Books,275.95,9.51,48x83x61
PRD01473,Building Pro,Home & Kitchen,105.49,12.9,20x31x9
PRD01474,Conference Lite,Toys,438.59,9.55,39x48x67
PRD01475,Their Lite,Books,168.91,15.67,61x33x95
PRD01476,New Lite,Electronics,64.21,14.36,74x99x21
PRD01477,Open Max,Electronics,362.88,5.17,85x59x23
PRD01478,Drop Pro,Sports,43.41,2.88,78x52x59
PRD01479,Heavy Standard,Toys,310.4,15.68,75x27x91
PRD01480,Official Pro,Sports,382.15,14.73,72x71x50
PRD01481,Since Max,Sports,111.33,14.34,82x60x7
PRD01482,Girl Pro,Sports,434.07,15.68,57x27x50
PRD01483,Cover Standard,Home & Kitchen,271.04,9.02,57x61x83
PRD01484,Direction Lite,Home & Kitchen,203.55,13.58,30x49x9
PRD01485,Sit Pro,Sports,167.18,18.26,98x23x9
PRD01486,Believe Max,Electronics,373.95,19.03,74x52x24
PRD01487,Partner Pro,Books,33.7,8.87,42x25x13
PRD01488,Him Lite,Electronics,408.89,8.99,28x71x8
PRD01489,Training Max,Sports,486.98,11.25,54x85x45
PRD01490,Half Lite,Electronics,192.76,16.85,19x82x75
PRD01491,Hundred Pro,Books,391.59,14.31,64x78x85
PRD01492,Attention Pro,Electronics,279.05,1.5,100x86x81
PRD01493,Truth Pro,Toys,257.75,8.65,82x88x56
PRD01494,Sign Standard,Books,417.87,18.37,64x22x16
PRD01495,Oil Standard,Electronics,399.46,0.89,85x64x38
PRD01496,Radio Lite,Home & Kitchen,214.91,3.93,35x90x100
PRD01497,Six Standard,Books,316.6,9.76,45x72x23
PRD01498,Movie Max,Electronics,15.09,2.27,36x31x96
PRD01499,Mean Pro,Sports,102.1,16.36,23x68x97
PRD01500,Sell Lite,Electronics,233.61,11.21,42x76x26
PRD01501,Himself Max,Sports,229.91,14.28,55x95x10
PRD01502,Likely Pro,Books,234.72,15.29,41x95x64
PRD01503,Agree Standard,Sports,210.62,15.67,35x91x41
PRD01504,Range Pro,Electronics,60.33,10.25,49x66x74
PRD01505,Notice Standard,Books,294.26,11.32,26x35x80
PRD01506,She Pro,Sports,82.15,14.56,47x64x56
PRD01507,Race Max,Sports,193.38,6.26,18x64x88
PRD01508,Mention Standard,Toys,412.22,0.17,66x59x5
PRD01509,Between Standard,Electronics,269.64,10.92,74x65x17
PRD01510,Public Lite,Home & Kitchen,123.12,4.42,40x29x7
PRD01511,Physical Standard,Books,207.62,1.54,12x37x96
PRD01512,Least Max,Electronics,443.81,19.4,79x27x10
PRD01513,Hear Lite,Toys,328.5,11.88,54x38x85
PRD01514,Than Standard,Books,409.77,13.54,72x56x28
PRD01515,Do Lite,Sports,444.3,17.65,94x93x43
PRD01516,Me Lite,Electronics,70.59,11.83,78x30x56
PRD01517,Admit Lite,Electronics,33.82,10.09,15x60x72
PRD01518,Argue Standard,Books,211.33,3.0,75x10x20
PRD01519,Represent Max,Toys,217.03,7.64,92x59x63
PRD01520,First Standard,Electronics,91.7,15.93,23x6x57
PRD01521,Contain Lite,Books,269.27,18.18,66x5x28
PRD01522,Better Pro,Toys,219.8,14.56,8x48x95
PRD01523,Finally Pro,Electronics,137.88,9.72,100x94x47
PRD01524,There Max,Sports,54.34,13.84,40x71x36
PRD01525,Your Standard,Electronics,29.33,13.29,76x64x41
PRD01526,Movie Lite,Home & Kitchen,27.79,1.14,51x85x86
PRD01527,Stand Standard,Sports,240.07,14.24,17x85x33
PRD01528,Leader Lite,Sports,178.0,6.0,57x28x71
PRD01529,Significant Standard,Electronics,460.77,3.2,66x88x22
PRD01530,Travel Lite,Books,238.08,16.56,43x15x30
PRD01531,Time Standard,Toys,180.04,12.56,26x44x84
PRD01532,Fish Lite,Home & Kitchen,354.4,10.25,96x13x63
PRD01533,View Max,Electronics,496.06,1.18,8x36x30
PRD01534,Safe Max,Home & Kitchen,115.25,14.09,95x85x43
PRD01535,Western Max,Sports,123.37,1.76,50x22x50
PRD01536,Involve Standard,Home & Kitchen,207.48,8.59,35x37x92
PRD01537,Either Standard,Electronics,105.8,19.36,88x62x78
PRD01538,Raise Standard,Home & Kitchen,133.01,3.87,37x17x63
PRD01539,Partner Max,Electronics,24.88,9.6,6x86x9
PRD01540,Beautiful Standard,Sports,100.25,7.0,88x84x50
PRD01541,Prove Pro,Electronics,434.55,9.89,13x96x66
PRD01542,Approach Lite,Home & Kitchen,474.18,17.51,39x89x21
PRD01543,Great Max,Home & Kitchen,320.57,9.55,92x77x53
PRD01544,Catch Max,Books,198.38,8.23,84x90x82
PRD01545,Sit Max,Electronics,81.69,6.09,95x88x83
PRD01546,Make Max,Toys,284.16,7.24,23x96x32
PRD01547,Easy Pro,Home & Kitchen,225.24,8.18,42x23x77
PRD01548,Factor Standard,Home & Kitchen,430.43,1.7,40x41x65
PRD01549,Now Standard,Sports,144.49,10.72,56x97x48
PRD01550,Control Max,Home & Kitchen,212.37,15.94,14x72x99
PRD01551,Owner Standard,Electronics,359.74,12.26,10x58x18
PRD01552,Let Pro,Books,223.33,5.09,60x73x95
PRD01553,Foot Lite,Toys,371.06,4.18,9x51x92
PRD01554,This Pro,Electronics,120.11,7.76,39x36x78
PRD01555,Fact Max,Home & Kitchen,69.42,4.89,14x95x11
PRD01556,Shoulder Max,Electronics,415.92,14.1,30x51x28
PRD01557,Feel Pro,Books,169.83,3.2,12x55x23
PRD01558,Outside Standard,Sports,251.71,6.87,90x35x90
PRD01559,Everything Lite,Home & Kitchen,288.41,13.77,66x88x6
PRD01560,Sing Lite,Books,161.18,0.63,94x6x51
PRD01561,Health Standard,Electronics,47.15,0.74,64x63x80
PRD01562,Every Pro,Sports,262.13,10.6,62x85x16
PRD01563,Reality Standard,Books,410.75,8.5,50x65x77
PRD01564,Certain Standard,Toys,184.01,2.3,61x46x32
PRD01565,Memory Max,Electronics,76.74,15.83,9x27x16
PRD01566,Protect Pro,Books,169.48,13.68,17x81x37
PRD01567,Child Lite,Home & Kitchen,168.4,0.6,93x29x36
PRD01568,Main Standard,Books,178.56,9.69,55x39x68
PRD01569,Way Pro,Books,435.56,3.89,85x5x6
PRD01570,Her Pro,Toys,196.45,5.21,100x43x55
PRD01571,Project Lite,Home & Kitchen,375.3,2.79,92x45x59
PRD01572,Option Max,Electronics,445.53,2.81,35x87x19
PRD01573,Response Max,Electronics,289.18,19.37,55x71x76
PRD01574,Sea Standard,Toys,54.74,19.09,48x30x22
PRD01575,Whole Standard,Sports,379.18,8.72,82x99x16
PRD01576,Think Max,Books,306.67,4.27,75x69x26
PRD01577,Quality Max,Sports,386.65,13.46,38x68x86
PRD01578,Tonight Pro,Sports,440.3,5.39,96x90x73
PRD01579,Get Standard,Electronics,230.68,2.99,51x39x16
PRD01580,Congress Pro,Home & Kitchen,46.44,17.64,27x56x49
PRD01581,Policy Standard,Home & Kitchen,66.38,15.58,68x64x80
PRD01582,Course Pro,Home & Kitchen,94.81,8.09,25x80x75
PRD01583,Same Max,Electronics,354.49,8.99,63x5x34
PRD01584,Once Max,Home & Kitchen,71.08,10.29,69x51x41
PRD01585,Nation Lite,Electronics,206.98,14.29,44x35x99
PRD01586,Fear Pro,Electronics,334.99,12.37,87x56x95
PRD01587,Magazine Pro,Electronics,168.08,6.83,47x14x64
PRD01588,This Pro,Home & Kitchen,108.63,15.28,58x70x78
PRD01589,Activity Standard,Toys,112.45,13.07,58x28x50
PRD01590,Care Lite,Home & Kitchen,48.85,17.62,25x65x86
PRD01591,Maybe Pro,Electronics,148.08,2.77,25x56x79
PRD01592,Authority Pro,Home & Kitchen,495.2,10.23,41x60x5
PRD01593,Scientist Max,Books,330.22,3.16,77x5x92
PRD01594,Experience Lite,Books,144.44,19.7,9x76x12
PRD01595,Price Standard,Toys,360.92,3.77,95x36x81
PRD01596,Century Lite,Home & Kitchen,302.51,3.7,36x24x8
PRD01597,Lose Pro,Sports,42.71,7.99,98x76x76
PRD01598,Cause Lite,Toys,308.47,15.37,41x87x22
PRD01599,Eye Pro,Books,323.2,9.87,8x5x52
PRD01600,Alone Max,Toys,124.28,6.72,62x6x17
PRD01601,School Pro,Sports,112.45,16.45,52x83x54
PRD01602,Land Standard,Books,412.6,1.9,85x44x79
PRD01603,Personal Lite,Sports,176.34,14.33,89x61x75
PRD01604,Late Pro,Electronics,410.71,9.3,17x73x37
PRD01605,Available Standard,Toys,180.39,16.84,13x44x34
PRD01606,Return Standard,Books,18.05,7.53,7x12x10
PRD01607,Our Max,Books,163.43,18.32,69x97x49
PRD01608,Style Lite,Electronics,267.05,18.41,97x48x31
PRD01609,Organization Standard,Sports,105.2,9.75,69x6x84
PRD01610,Goal Max,Sports,21.78,10.84,55x77x95
PRD01611,His Standard,Books,397.21,16.7,29x35x7
PRD01612,Else Max,Books,430.67,2.73,95x75x70
PRD01613,Defense Pro,Toys,143.33,2.84,84x9x12
PRD01614,Town Standard,Toys,264.64,7.99,42x31x49
PRD01615,Where Standard,Sports,399.42,2.41,8x71x21
PRD01616,Man Standard,Sports,449.48,18.07,96x62x38
PRD01617,Off Standard,Electronics,355.75,2.81,25x20x43
PRD01618,Expect Pro,Toys,56.24,2.3,97x16x7
PRD01619,Management Standard,Toys,207.31,8.71,98x9x89
PRD01620,Room Max,Books,169.7,18.24,25x50x70
PRD01621,Fire Standard,Electronics,224.2,5.63,25x24x52
PRD01622,Skill Pro,Books,163.87,5.41,39x8x30
PRD01623,Physical Lite,Home & Kitchen,18.25,17.63,100x76x68
PRD01624,Same Standard,Home & Kitchen,362.64,14.8,16x30x68
PRD01625,Understand Standard,Sports,18.71,14.25,62x89x34
PRD01626,Bad Pro,Home & Kitchen,206.2,18.79,56x14x93
PRD01627,Surface Max,Toys,456.08,14.49,39x59x68
PRD01628,Detail Pro,Books,334.46,14.99,19x100x41
PRD01629,Season Standard,Books,46.58,7.7,91x91x100
PRD01630,When Standard,Sports,467.91,16.15,65x42x11
PRD01631,Near Pro,Sports,483.86,1.9,22x75x96
PRD01632,Film Max,Home & Kitchen,34.77,11.2,11x21x30
PRD01633,Across Pro,Electronics,16.29,7.96,88x12x76
PRD01634,Heart Lite,Sports,203.48,13.15,76x94x60
PRD01635,These Lite,Sports,356.18,2.2,68x8x43
PRD01636,Republican Lite,Sports,264.09,3.62,58x36x99
PRD01637,South Standard,Home & Kitchen,380.7,10.3,26x83x40
PRD01638,Risk Max,Electronics,275.72,18.71,30x78x6
PRD01639,Human Pro,Home & Kitchen,232.44,15.8,66x95x44
PRD01640,Series Pro,Sports,58.88,0.64,31x71x60
PRD01641,Prove Standard,Toys,116.01,0.65,26x54x73
PRD01642,Rise Max,Books,475.89,16.78,76x83x85
PRD01643,Left Pro,Electronics,359.23,1.18,70x21x61
PRD01644,Republican Max,Toys,461.08,8.2,39x72x20
PRD01645,Writer Lite,Sports,443.44,11.13,15x49x63
PRD01646,Support Max,Sports,165.79,6.75,83x34x70
PRD01647,Set Lite,Electronics,187.21,9.28,77x24x11
PRD01648,Process Lite,Books,298.06,13.81,44x6x59
PRD01649,Once Standard,Sports,84.09,16.04,67x75x99
PRD01650,Determine Pro,Electronics,265.44,15.39,5x42x5
PRD01651,Almost Max,Electronics,219.4,7.77,92x17x64
PRD01652,Until Max,Toys,375.57,14.91,85x99x87
PRD01653,Listen Max,Home & Kitchen,422.36,7.98,100x10x58
PRD01654,View Max,Home & Kitchen,359.73,8.54,50x36x69
PRD01655,Try Lite,Toys,229.42,3.6,16x97x66
PRD01656,Particular Standard,Toys,200.97,17.52,72x31x18
PRD01657,Court Lite,Toys,50.78,17.92,23x82x94
PRD01658,Guy Lite,Toys,122.33,3.91,36x60x8
PRD01659,Rather Lite,Books,210.81,8.46,54x86x91
PRD01660,Hear Lite,Electronics,165.38,9.27,69x25x33
PRD01661,Many Lite,Books,489.39,5.21,75x77x34
PRD01662,Whether Standard,Home & Kitchen,65.41,4.57,85x34x79
PRD01663,Art Lite,Sports,301.95,18.47,92x71x7
PRD01664,Every Pro,Electronics,470.65,4.86,36x19x77
PRD01665,Everyone Lite,Sports,188.13,15.9,53x24x52
PRD01666,Summer Pro,Toys,346.13,9.6,97x76x69
PRD01667,Address Pro,Home & Kitchen,151.21,10.86,11x77x53
PRD01668,Similar Standard,Home & Kitchen,462.78,2.93,90x91x94
PRD01669,Once Lite,Toys,428.01,16.38,26x19x25
PRD01670,Game Lite,Electronics,453.83,11.43,20x31x56
PRD01671,Hope Standard,Books,97.04,11.58,37x28x69
PRD01672,Huge Standard,Sports,217.81,16.35,75x37x25
PRD01673,Bed Max,Home & Kitchen,311.01,16.97,80x17x69
PRD01674,Answer Standard,Home & Kitchen,373.66,0.73,50x67x36
PRD01675,Action Max,Sports,425.82,5.59,66x23x72
PRD01676,Seem Lite,Electronics,252.42,16.35,14x94x78
PRD01677,Sell Max,Books,428.03,17.26,17x56x12
PRD01678,Ball Max,Home & Kitchen,288.42,6.58,86x89x64
PRD01679,Fear Lite,Home & Kitchen,337.31,7.85,72x62x36
PRD01680,Can Standard,Books,200.1,6.39,97x58x9
PRD01681,Fill Lite,Electronics,205.11,8.87,76x37x100
PRD01682,Data Standard,Home & Kitchen,315.17,1.45,35x16x77
PRD01683,West Max,Home & Kitchen,461.39,3.66,66x34x58
PRD01684,Former Max,Electronics,55.36,5.38,12x19x8
PRD01685,Cell Lite,Books,404.81,3.26,21x58x37
PRD01686,Hold Max,Home & Kitchen,96.98,14.98,97x32x42
PRD01687,Board Max,Sports,360.19,17.53,44x79x46
PRD01688,Audience Standard,Electronics,404.11,16.19,42x27x16
PRD01689,Note Pro,Home & Kitchen,226.12,8.67,82x53x66
PRD01690,Herself Lite,Books,77.74,5.21,54x47x61
PRD01691,Onto Lite,Electronics,184.32,14.66,66x14x37
PRD01692,Life Standard,Electronics,16.35,5.86,21x58x88
PRD01693,Weight Max,Electronics,263.64,2.78,96x99x81
PRD01694,In Standard,Books,222.86,18.94,83x31x29
PRD01695,Total Max,Books,444.31,9.95,76x24x97
PRD01696,State Lite,Electronics,69.67,9.66,86x22x74
PRD01697,Public Max,Electronics,308.99,6.25,74x11x43
PRD01698,Would Max,Home & Kitchen,401.21,8.0,49x42x77
PRD01699,Course Max,Home & Kitchen,213.25,10.39,44x26x89
PRD01700,Pretty Max,Toys,451.68,5.76,58x65x59
PRD01701,Party Pro,Toys,246.35,16.83,59x68x38
PRD01702,Need Lite,Toys,362.87,14.16,41x43x98
PRD01703,Drop Lite,Sports,383.44,5.26,45x49x75
PRD01704,Party Max,Electronics,434.12,8.7,87x89x30
PRD01705,Key Lite,Toys,390.25,17.89,65x75x5
PRD01706,Important Lite,Books,249.93,3.45,73x72x90
PRD01707,Maintain Lite,Books,114.35,16.34,80x85x55
PRD01708,Else Pro,Home & Kitchen,232.41,13.26,19x98x42
PRD01709,Southern Standard,Electronics,62.51,7.3,64x90x46
PRD01710,Try Standard,Books,39.92,6.0,29x30x33
PRD01711,Federal Standard,Home & Kitchen,215.67,12.62,5x100x58
PRD01712,Walk Pro,Sports,427.99,8.9,10x17x40
PRD01713,Someone Max,Sports,258.57,2.7,48x53x84
PRD01714,Resource Standard,Sports,388.18,14.09,46x75x32
PRD01715,Natural Max,Books,61.37,2.99,85x52x16
PRD01716,Team Standard,Toys,186.59,14.99,91x41x86
PRD01717,To Standard,Home & Kitchen,90.16,11.81,98x29x92
PRD01718,From Lite,Books,195.45,5.69,66x77x87
PRD01719,Make Lite,Toys,168.01,7.91,93x24x25
PRD01720,Fact Pro,Books,363.81,18.35,62x73x8
PRD01721,Serious Max,Books,182.28,16.78,39x79x96
PRD01722,Exactly Lite,Electronics,463.04,16.8,37x48x8
PRD01723,Cold Pro,Toys,237.72,7.38,21x30x96
PRD01724,Moment Lite,Toys,47.39,19.67,10x54x97
PRD01725,Amount Lite,Home & Kitchen,184.26,2.33,25x37x92
PRD01726,Turn Lite,Sports,246.18,19.24,82x95x47
PRD01727,Remember Standard,Electronics,175.62,17.54,46x83x16
PRD01728,Small Lite,Sports,238.57,6.02,91x37x75
PRD01729,Test Standard,Toys,32.28,5.16,60x38x81
PRD01730,Approach Pro,Home & Kitchen,337.07,10.1,44x61x72
PRD01731,Economic Pro,Home & Kitchen,145.62,5.6,64x50x17
PRD01732,Fight Max,Electronics,304.72,8.64,21x67x85
PRD01733,Police Standard,Home & Kitchen,499.52,5.75,69x91x71
PRD01734,Peace Standard,Home & Kitchen,80.06,11.92,63x41x30
PRD01735,Part Max,Electronics,128.21,4.21,88x60x68
PRD01736,Attack Lite,Home & Kitchen,28.34,3.39,89x16x98
PRD01737,Wind Max,Books,87.51,2.98,40x8x72
PRD01738,Marriage Standard,Sports,378.54,0.71,10x53x72
PRD01739,Glass Standard,Home & Kitchen,68.2,1.78,19x69x74
PRD01740,Model Standard,Home & Kitchen,409.4,7.31,57x16x66
PRD01741,Firm Standard,Toys,137.98,16.08,5x43x99
PRD01742,Peace Standard,Home & Kitchen,277.46,9.08,39x55x74
PRD01743,Whether Standard,Toys,347.19,18.95,33x15x8
PRD01744,Write Pro,Books,379.4,14.99,90x45x51
PRD01745,Bed Pro,Books,457.17,17.19,50x85x35
PRD01746,Certain Lite,Sports,188.15,6.24,9x97x81
PRD01747,Raise Standard,Electronics,470.28,3.49,75x63x25
PRD01748,Outside Standard,Home & Kitchen,165.56,8.22,25x52x32
PRD01749,Current Standard,Electronics,428.37,4.89,46x8x93
PRD01750,Ago Lite,Toys,399.22,14.2,72x17x50
PRD01751,Audience Lite,Toys,397.3,3.39,41x67x17
PRD01752,Federal Max,Sports,119.23,6.72,57x64x65
PRD01753,Put Standard,Electronics,435.8,6.26,70x5x55
PRD01754,Campaign Pro,Electronics,57.43,5.13,33x32x61
PRD01755,Place Pro,Books,330.67,2.79,18x38x85
PRD01756,Discussion Lite,Home & Kitchen,36.62,17.85,91x95x19
PRD01757,Expert Standard,Electronics,304.78,9.01,30x38x41
PRD01758,Room Max,Toys,81.31,15.81,69x22x21
PRD01759,Happy Lite,Electronics,394.39,1.21,41x17x13
PRD01760,Provide Standard,Home & Kitchen,126.08,10.24,68x83x42
PRD01761,Early Max,Home & Kitchen,82.57,13.7,100x51x91
PRD01762,Officer Standard,Sports,351.37,3.04,49x15x34
PRD01763,Sometimes Max,Home & Kitchen,473.08,1.32,50x75x29
PRD01764,Property Lite,Electronics,484.68,14.27,86x97x56
PRD01765,Technology Lite,Electronics,481.86,13.25,46x89x36
PRD01766,Adult Standard,Home & Kitchen,251.81,6.94,93x64x66
PRD01767,Low Max,Toys,26.31,13.18,7x88x47
PRD01768,Fire Max,Sports,440.9,9.32,72x45x98
PRD01769,Record Pro,Electronics,18.96,9.66,62x29x92
PRD01770,Not Standard,Books,480.52,15.32,44x85x15
PRD01771,Less Standard,Electronics,401.56,15.33,85x72x63
PRD01772,Blue Max,Books,345.89,8.11,60x50x37
PRD01773,Door Pro,Sports,443.57,10.95,8x73x25
PRD01774,Decide Max,Sports,451.95,12.57,24x26x93
PRD01775,Left Lite,Electronics,468.41,1.49,33x6x25
PRD01776,Provide Lite,Books,110.73,5.68,50x77x47
PRD01777,Court Standard,Books,239.24,0.79,17x99x97
PRD01778,Low Lite,Electronics,385.06,3.73,33x25x48
PRD01779,Society Pro,Home & Kitchen,417.68,5.63,36x78x71
PRD01780,Sometimes Standard,Electronics,390.65,18.75,68x66x20
PRD01781,Level Standard,Electronics,168.81,10.83,73x20x59
PRD01782,Act Standard,Sports,191.51,17.7,14x79x5
PRD01783,Central Max,Books,279.97,3.99,42x79x16
PRD01784,Turn Lite,Books,100.13,6.08,28x78x81
PRD01785,Industry Standard,Home & Kitchen,105.0,12.98,87x42x78
PRD01786,They Lite,Books,344.45,4.38,50x72x84
PRD01787,Ok Max,Electronics,401.61,3.36,24x18x30
PRD01788,Arm Standard,Sports,308.23,8.02,69x53x57
PRD01789,Require Max,Home & Kitchen,22.4,6.42,55x18x68
PRD01790,Group Lite,Books,418.17,11.36,13x43x54
PRD01791,Name Standard,Electronics,284.9,7.43,57x30x45
PRD01792,Scientist Max,Electronics,257.56,15.14,17x70x64
PRD01793,Where Standard,Electronics,429.55,17.3,30x90x5
PRD01794,Argue Lite,Electronics,244.85,14.85,79x52x40
PRD01795,Local Pro,Home & Kitchen,142.94,17.33,77x59x97
PRD01796,Situation Lite,Home & Kitchen,456.93,14.17,93x26x18
PRD01797,Company Lite,Books,53.61,1.46,29x84x91
PRD01798,Season Lite,Toys,468.39,16.68,43x99x9
PRD01799,Store Lite,Toys,491.78,3.0,25x43x97
PRD01800,Tv Max,Toys,340.66,14.47,24x23x79
PRD01801,Since Lite,Home & Kitchen,220.05,15.6,29x18x80
PRD01802,Side Lite,Sports,169.34,18.44,26x56x68
PRD01803,Arm Lite,Electronics,109.3,3.11,60x66x84
PRD01804,Close Standard,Toys,394.44,3.81,90x27x43
PRD01805,Try Lite,Home & Kitchen,142.73,10.45,57x58x64
PRD01806,Truth Max,Sports,246.77,10.38,45x65x23
PRD01807,Structure Pro,Toys,100.74,4.99,37x52x39
PRD01808,Bed Pro,Toys,268.19,12.06,22x74x52
PRD01809,Standard Max,Books,314.69,12.91,68x65x61
PRD01810,We Pro,Books,73.04,16.23,96x15x47
PRD01811,Natural Standard,Books,224.21,13.59,7x98x63
PRD01812,Success Pro,Electronics,83.09,15.81,27x43x30
PRD01813,Eat Lite,Sports,482.25,14.75,89x63x37
PRD01814,Boy Standard,Sports,213.05,16.9,12x12x70
PRD01815,Fact Pro,Books,40.81,6.57,68x93x66
PRD01816,Movie Pro,Sports,57.64,2.63,39x52x15
PRD01817,Unit Lite,Electronics,104.17,13.21,57x47x37
PRD01818,Knowledge Standard,Books,213.27,6.03,44x57x43
PRD01819,President Lite,Sports,330.95,3.15,73x23x83
PRD01820,Religious Pro,Books,49.93,4.67,68x60x63
PRD01821,Responsibility Lite,Sports,250.85,2.08,5x31x18
PRD01822,Discussion Pro,Books,330.85,14.77,42x59x84
PRD01823,Risk Max,Home & Kitchen,448.99,15.24,52x21x36
PRD01824,Bit Pro,Sports,415.59,4.15,92x19x76
PRD01825,Art Max,Books,157.95,17.22,77x40x37
PRD01826,Various Standard,Sports,101.66,2.87,43x41x94
PRD01827,Huge Max,Sports,36.72,5.07,81x12x17
PRD01828,Including Pro,Home & Kitchen,31.99,12.72,95x15x35
PRD01829,Movie Max,Toys,193.65,19.55,96x95x60
PRD01830,End Standard,Home & Kitchen,313.59,6.07,34x10x10
PRD01831,His Pro,Sports,150.72,19.57,63x67x8
PRD01832,Billion Pro,Home & Kitchen,320.28,19.49,29x52x96
PRD01833,Course Pro,Home & Kitchen,257.25,19.3,32x8x35
PRD01834,Pick Standard,Sports,124.63,5.14,21x28x56
PRD01835,Firm Max,Toys,15.43,4.12,45x96x62
PRD01836,Low Standard,Books,96.24,18.3,14x96x7
PRD01837,Ahead Standard,Electronics,389.14,9.88,86x45x42
