order_id,product_id,warehouse_id,order_date,quantity,sales_channel
ORD0003253,PRD01601,WH014,2024-11-16,10,wholesale
ORD0003254,PRD00534,WH017,2025-07-13,38,online
ORD0003255,PRD03485,WH003,2024-11-18,36,retail
ORD0003256,PRD09710,WH014,2025-03-15,22,online
ORD0003257,PRD02420,WH010,2025-07-10,42,online
ORD0003258,PRD00788,WH014,2025-07-04,40,wholesale
ORD0003259,PRD03496,WH017,2025-08-16,23,online
ORD0003260,PRD07821,WH006,2024-10-20,22,online
ORD0003261,PRD05345,WH019,2025-06-09,50,wholesale
ORD0003262,PRD07024,WH012,2025-03-26,15,retail
ORD0003263,PRD04729,WH016,2025-04-12,5,retail
ORD0003264,PRD06568,WH013,2025-07-01,38,wholesale
ORD0003265,PRD02466,WH004,2025-08-03,47,online
ORD0003266,PRD07262,WH004,2025-03-11,27,online
ORD0003267,PRD01719,WH017,2024-10-09,28,retail
ORD0003268,PRD02347,WH013,2025-05-22,38,wholesale
ORD0003269,PRD03213,WH019,2025-04-12,27,retail
ORD0003270,PRD08281,WH005,2025-04-27,45,online
ORD0003271,PRD09534,WH010,2024-12-11,7,retail
ORD0003272,PRD09889,WH017,2025-06-01,37,online
ORD0003273,PRD02142,WH011,2025-01-07,20,online
ORD0003274,PRD09926,WH011,2025-02-10,38,wholesale
ORD0003275,PRD05425,WH014,2025-07-07,39,wholesale
ORD0003276,PRD04803,WH007,2025-06-03,18,online
ORD0003277,PRD02894,WH005,2025-07-27,27,online
ORD0003278,PRD07338,WH004,2024-12-01,29,online
ORD0003279,PRD00264,WH019,2025-08-21,32,online
ORD0003280,PRD02546,WH006,2025-03-31,11,wholesale
ORD0003281,PRD04988,WH014,2025-02-20,6,wholesale
ORD0003282,PRD06560,WH003,2025-02-05,35,wholesale
ORD0003283,PRD01944,WH019,2024-12-27,11,online
ORD0003284,PRD02219,WH017,2025-03-22,35,retail
ORD0003285,PRD07886,WH007,2024-11-29,14,online
ORD0003286,PRD00402,WH001,2025-02-22,50,retail
ORD0003287,PRD03652,WH001,2025-06-03,24,wholesale
ORD0003288,PRD07721,WH003,2024-10-30,19,online
ORD0003289,PRD08664,WH010,2024-12-22,30,retail
ORD0003290,PRD06905,WH004,2024-12-01,18,online
ORD0003291,PRD09893,WH020,2025-06-28,3,wholesale
ORD0003292,PRD05268,WH006,2025-05-23,21,online
ORD0003293,PRD07800,WH020,2025-05-24,28,online
ORD0003294,PRD08768,WH015,2025-09-18,49,retail
ORD0003295,PRD07005,WH002,2024-11-26,22,retail
ORD0003296,PRD09464,WH006,2025-05-14,19,wholesale
ORD0003297,PRD06707,WH016,2025-02-02,39,wholesale
ORD0003298,PRD04629,WH007,2025-04-10,39,wholesale
ORD0003299,PRD07874,WH019,2025-06-19,14,wholesale
ORD0003300,PRD09611,WH003,2025-08-05,46,online
ORD0003301,PRD06324,WH004,2024-12-28,11,wholesale
ORD0003302,PRD07136,WH005,2024-10-06,4,wholesale
ORD0003303,PRD05176,WH015,2025-03-20,10,retail
ORD0003304,PRD03350,WH013,2025-06-09,19,online
ORD0003305,PRD04516,WH004,2024-10-12,35,retail
ORD0003306,PRD08868,WH006,2024-12-14,26,online
ORD0003307,PRD06881,WH005,2025-01-19,11,retail
ORD0003308,PRD00718,WH006,2025-07-16,25,retail
ORD0003309,PRD05963,WH002,2024-10-26,39,wholesale
ORD0003310,PRD04524,WH009,2025-04-04,11,online
ORD0003311,PRD09046,WH019,2025-02-21,9,retail
ORD0003312,PRD02944,WH014,2025-03-12,12,wholesale
ORD0003313,PRD08453,WH017,2025-08-02,5,wholesale
ORD0003314,PRD05619,WH012,2024-10-28,23,online
ORD0003315,PRD07906,WH014,2025-01-14,19,wholesale
ORD0003316,PRD08322,WH002,2025-02-03,18,online
ORD0003317,PRD02575,WH009,2024-12-15,48,retail
ORD0003318,PRD00684,WH007,2025-06-28,46,online
ORD0003319,PRD09205,WH010,2025-03-30,23,online
ORD0003320,PRD05033,WH016,2024-12-19,38,wholesale
ORD0003321,PRD05417,WH016,2025-02-07,24,retail
ORD0003322,PRD00754,WH016,2025-06-05,28,wholesale
ORD0003323,PRD00550,WH012,2025-01-07,46,wholesale
ORD0003324,PRD00265,WH019,2025-01-20,46,retail
ORD0003325,PRD01748,WH018,2025-03-13,8,online
ORD0003326,PRD03964,WH013,2025-08-31,50,retail
ORD0003327,PRD07673,WH002,2025-02-16,1,retail
ORD0003328,PRD03836,WH020,2025-09-11,36,wholesale
ORD0003329,PRD01063,WH018,2025-03-20,28,retail
ORD0003330,PRD00318,WH011,2024-11-04,16,online
ORD0003331,PRD08325,WH015,2025-09-19,9,retail
ORD0003332,PRD06730,WH010,2025-01-31,43,online
ORD0003333,PRD04365,WH001,2025-01-20,17,retail
ORD0003334,PRD00130,WH020,2025-02-12,28,retail
ORD0003335,PRD09373,WH017,2025-06-06,11,wholesale
ORD0003336,PRD00649,WH009,2024-12-01,6,online
ORD0003337,PRD04731,WH006,2025-06-30,46,wholesale
ORD0003338,PRD02502,WH017,2025-05-06,33,online
ORD0003339,PRD01065,WH003,2025-06-19,48,online
ORD0003340,PRD01694,WH013,2025-03-20,12,retail
ORD0003341,PRD05303,WH005,2025-05-06,25,wholesale
ORD0003342,PRD00883,WH003,2024-09-30,43,online
ORD0003343,PRD00771,WH014,2024-12-30,6,retail
ORD0003344,PRD05524,WH001,2025-04-11,44,wholesale
ORD0003345,PRD02534,WH013,2025-08-02,36,retail
ORD0003346,PRD08413,WH002,2025-02-07,4,wholesale
ORD0003347,PRD02323,WH008,2025-06-05,6,wholesale
ORD0003348,PRD03619,WH019,2025-06-02,33,online
ORD0003349,PRD06873,WH004,2025-05-09,21,retail
ORD0003350,PRD06809,WH008,2025-05-27,19,wholesale
ORD0003351,PRD08431,WH015,2025-01-25,29,retail
ORD0003352,PRD03895,WH012,2025-09-16,13,wholesale
ORD0003353,PRD05878,WH018,2025-08-20,3,wholesale
ORD0003354,PRD00158,WH003,2024-10-19,41,online
ORD0003355,PRD05557,WH005,2024-12-03,26,retail
ORD0003356,PRD04776,WH012,2025-09-08,29,wholesale
ORD0003357,PRD00180,WH016,2025-06-25,13,online
ORD0003358,PRD05686,WH006,2025-01-02,33,online
ORD0003359,PRD00224,WH012,2025-08-12,23,wholesale
ORD0003360,PRD01991,WH012,2025-09-13,40,retail
ORD0003361,PRD02972,WH010,2025-03-25,29,online
ORD0003362,PRD07058,WH010,2024-12-26,20,retail
ORD0003363,PRD06237,WH016,2025-02-17,41,online
ORD0003364,PRD02976,WH017,2024-11-02,38,retail
ORD0003365,PRD04700,WH010,2024-12-21,30,online
ORD0003366,PRD07289,WH017,2025-01-02,16,wholesale
ORD0003367,PRD00900,WH004,2024-12-20,42,online
ORD0003368,PRD00693,WH009,2025-09-09,19,online
ORD0003369,PRD06647,WH013,2025-07-01,23,wholesale
ORD0003370,PRD06124,WH011,2024-11-05,18,wholesale
ORD0003371,PRD00693,WH005,2025-03-12,11,wholesale
ORD0003372,PRD08569,WH012,2025-03-29,18,online
ORD0003373,PRD00879,WH006,2025-01-10,41,retail
ORD0003374,PRD01150,WH013,2025-09-21,6,online
ORD0003375,PRD06454,WH006,2024-12-21,34,wholesale
ORD0003376,PRD05121,WH010,2025-01-20,41,retail
ORD0003377,PRD02641,WH006,2025-04-22,23,online
ORD0003378,PRD09542,WH010,2025-03-28,25,online
ORD0003379,PRD05103,WH001,2024-11-26,2,wholesale
ORD0003380,PRD02894,WH014,2024-10-08,25,wholesale
ORD0003381,PRD04848,WH013,2025-01-27,12,online
ORD0003382,PRD00307,WH019,2025-03-01,41,online
ORD0003383,PRD06294,WH018,2024-10-29,14,wholesale
ORD0003384,PRD04602,WH011,2024-11-01,48,retail
ORD0003385,PRD03139,WH014,2025-03-07,48,online
ORD0003386,PRD02500,WH008,2025-04-15,49,online
ORD0003387,PRD07074,WH019,2025-08-16,44,online
ORD0003388,PRD04771,WH005,2025-02-07,33,wholesale
ORD0003389,PRD07058,WH002,2025-05-24,24,wholesale
ORD0003390,PRD01366,WH008,2025-01-02,21,online
ORD0003391,PRD06755,WH011,2024-12-26,21,wholesale
ORD0003392,PRD05402,WH006,2025-06-27,41,wholesale
ORD0003393,PRD05398,WH015,2025-03-30,34,wholesale
ORD0003394,PRD01133,WH014,2025-07-04,29,retail
ORD0003395,PRD09262,WH004,2025-06-15,42,retail
ORD0003396,PRD06381,WH011,2025-01-20,47,retail
ORD0003397,PRD07599,WH013,2024-10-17,7,online
ORD0003398,PRD00539,WH004,2025-07-02,39,online
ORD0003399,PRD07598,WH005,2025-05-12,42,online
ORD0003400,PRD03817,WH016,2025-04-28,8,wholesale
ORD0003401,PRD05316,WH011,2024-11-20,27,retail
ORD0003402,PRD07325,WH012,2024-11-21,26,online
ORD0003403,PRD05193,WH013,2025-02-05,19,wholesale
ORD0003404,PRD01482,WH002,2025-07-16,37,retail
ORD0003405,PRD09814,WH010,2025-04-23,47,online
ORD0003406,PRD03607,WH020,2025-01-01,6,retail
ORD0003407,PRD03039,WH018,2025-03-30,20,online
ORD0003408,PRD05559,WH002,2025-06-05,9,retail
ORD0003409,PRD09292,WH012,2025-02-07,17,wholesale
ORD0003410,PRD07770,WH001,2025-05-19,16,wholesale
ORD0003411,PRD05937,WH005,2025-07-12,42,wholesale
ORD0003412,PRD07779,WH019,2025-08-16,29,retail
ORD0003413,PRD00571,WH002,2025-01-23,20,wholesale
ORD0003414,PRD07138,WH007,2024-12-15,46,wholesale
ORD0003415,PRD02549,WH012,2025-04-06,42,online
ORD0003416,PRD00471,WH007,2025-09-27,17,wholesale
ORD0003417,PRD09309,WH007,2025-01-01,16,online
ORD0003418,PRD08455,WH009,2024-11-18,7,wholesale
ORD0003419,PRD09600,WH009,2024-12-23,28,retail
ORD0003420,PRD01833,WH007,2024-10-13,44,retail
ORD0003421,PRD08901,WH010,2025-04-10,8,retail
ORD0003422,PRD02405,WH018,2025-09-20,44,wholesale
ORD0003423,PRD03227,WH013,2025-05-14,44,retail
ORD0003424,PRD09142,WH018,2024-12-16,19,online
ORD0003425,PRD05854,WH003,2025-01-03,50,wholesale
ORD0003426,PRD04031,WH008,2025-03-15,25,online
ORD0003427,PRD03632,WH009,2025-01-24,44,online
ORD0003428,PRD00628,WH003,2025-03-26,44,online
ORD0003429,PRD03476,WH002,2024-10-13,43,retail
ORD0003430,PRD07906,WH016,2025-08-03,32,wholesale
ORD0003431,PRD05886,WH012,2025-02-21,50,wholesale
ORD0003432,PRD07695,WH007,2025-04-28,3,online
ORD0003433,PRD02603,WH013,2024-10-05,36,retail
ORD0003434,PRD00948,WH008,2025-02-07,28,retail
ORD0003435,PRD06283,WH016,2025-08-29,49,wholesale
ORD0003436,PRD00511,WH006,2025-09-20,6,retail
ORD0003437,PRD03191,WH018,2025-05-31,29,online
ORD0003438,PRD08072,WH012,2025-06-24,15,online
ORD0003439,PRD03807,WH019,2024-11-01,38,retail
ORD0003440,PRD01163,WH004,2025-08-14,46,wholesale
ORD0003441,PRD07579,WH013,2025-08-19,24,retail
ORD0003442,PRD04630,WH006,2025-08-23,28,online
ORD0003443,PRD05740,WH002,2025-09-04,24,retail
ORD0003444,PRD08640,WH014,2025-06-26,31,online
ORD0003445,PRD06348,WH020,2025-05-06,22,retail
ORD0003446,PRD09533,WH002,2025-08-14,50,online
ORD0003447,PRD02054,WH010,2025-06-14,21,retail
ORD0003448,PRD06779,WH002,2025-07-19,6,online
ORD0003449,PRD08276,WH018,2025-07-28,16,wholesale
ORD0003450,PRD01142,WH003,2025-07-05,46,online
ORD0003451,PRD07002,WH009,2025-03-02,50,retail
ORD0003452,PRD06497,WH008,2025-07-07,29,online
ORD0003453,PRD09192,WH009,2024-12-06,12,online
ORD0003454,PRD00283,WH003,2025-06-05,32,online
ORD0003455,PRD05160,WH004,2025-08-10,48,wholesale
ORD0003456,PRD00141,WH013,2025-04-23,41,wholesale
ORD0003457,PRD03509,WH009,2025-07-15,19,online
ORD0003458,PRD05808,WH010,2025-09-19,39,retail
ORD0003459,PRD05503,WH010,2025-03-12,17,wholesale
ORD0003460,PRD05874,WH013,2024-11-29,6,wholesale
ORD0003461,PRD03803,WH016,2025-03-07,1,retail
ORD0003462,PRD03655,WH008,2025-01-10,47,online
ORD0003463,PRD03456,WH016,2025-07-12,11,wholesale
ORD0003464,PRD03916,WH011,2025-09-06,2,wholesale
ORD0003465,PRD00576,WH013,2024-11-29,7,online
ORD0003466,PRD06283,WH020,2025-08-10,14,retail
ORD0003467,PRD03456,WH008,2025-06-27,22,retail
ORD0003468,PRD02667,WH014,2024-11-14,40,online
ORD0003469,PRD04241,WH013,2024-11-18,31,wholesale
ORD0003470,PRD08363,WH016,2025-03-06,20,wholesale
ORD0003471,PRD02803,WH015,2024-12-27,50,wholesale
ORD0003472,PRD06604,WH003,2024-10-18,27,retail
ORD0003473,PRD01315,WH016,2024-11-18,11,online
ORD0003474,PRD08577,WH001,2025-05-07,20,wholesale
ORD0003475,PRD08758,WH004,2025-08-10,31,online
ORD0003476,PRD09393,WH019,2024-10-22,16,retail
ORD0003477,PRD06349,WH004,2024-12-23,2,retail
ORD0003478,PRD05626,WH009,2025-08-27,10,online
ORD0003479,PRD02631,WH008,2025-06-07,24,retail
ORD0003480,PRD09294,WH002,2025-08-12,6,wholesale
ORD0003481,PRD03106,WH018,2024-12-03,46,wholesale
ORD0003482,PRD00612,WH008,2025-05-15,11,retail
ORD0003483,PRD03023,WH005,2025-07-11,22,online
ORD0003484,PRD07449,WH001,2025-01-17,13,retail
ORD0003485,PRD07270,WH020,2025-05-02,20,wholesale
ORD0003486,PRD01439,WH011,2025-07-11,26,wholesale
ORD0003487,PRD01689,WH017,2025-07-19,16,online
ORD0003488,PRD01720,WH012,2025-06-09,36,wholesale
ORD0003489,PRD08513,WH005,2025-05-15,37,retail
ORD0003490,PRD06827,WH016,2024-12-30,24,online
ORD0003491,PRD07228,WH002,2025-07-03,32,retail
ORD0003492,PRD04597,WH018,2024-12-09,17,online
ORD0003493,PRD01368,WH014,2024-10-12,5,online
ORD0003494,PRD06272,WH007,2025-06-20,34,retail
ORD0003495,PRD09531,WH001,2025-04-15,9,retail
ORD0003496,PRD07483,WH003,2024-10-27,40,online
ORD0003497,PRD03340,WH005,2024-12-04,10,wholesale
ORD0003498,PRD03887,WH014,2025-06-28,36,retail
ORD0003499,PRD04849,WH019,2025-09-18,20,wholesale
ORD0003500,PRD04783,WH005,2025-08-04,9,online
ORD0003501,PRD09698,WH007,2024-12-08,12,online
ORD0003502,PRD08136,WH017,2025-01-06,21,wholesale
ORD0003503,PRD02838,WH015,2025-09-04,36,retail
ORD0003504,PRD02404,WH013,2025-06-03,37,online
ORD0003505,PRD05969,WH017,2024-10-14,28,retail
ORD0003506,PRD07545,WH010,2025-06-14,3,wholesale
ORD0003507,PRD06943,WH018,2024-09-29,16,online
ORD0003508,PRD06550,WH013,2025-06-19,36,retail
ORD0003509,PRD00678,WH016,2025-07-04,27,online
ORD0003510,PRD07334,WH017,2024-10-18,2,wholesale
ORD0003511,PRD09075,WH004,2025-05-16,13,wholesale
ORD0003512,PRD03157,WH020,2025-08-21,13,wholesale
ORD0003513,PRD02775,WH013,2025-04-03,38,retail
ORD0003514,PRD06110,WH003,2024-12-05,4,wholesale
ORD0003515,PRD02348,WH006,2025-05-13,35,wholesale
ORD0003516,PRD04006,WH008,2025-09-14,47,wholesale
ORD0003517,PRD08230,WH017,2024-11-29,36,wholesale
ORD0003518,PRD02299,WH008,2024-09-30,36,online
ORD0003519,PRD03643,WH018,2025-04-02,20,retail
ORD0003520,PRD02059,WH007,2025-04-01,39,wholesale
ORD0003521,PRD04877,WH013,2025-01-11,33,wholesale
ORD0003522,PRD08196,WH010,2024-11-28,42,retail
ORD0003523,PRD08859,WH015,2025-09-15,15,wholesale
ORD0003524,PRD05464,WH012,2025-02-15,23,wholesale
ORD0003525,PRD04949,WH004,2024-12-18,22,wholesale
ORD0003526,PRD07232,WH016,2024-11-28,41,retail
ORD0003527,PRD03799,WH010,2025-03-01,50,online
ORD0003528,PRD07261,WH019,2025-07-26,36,wholesale
ORD0003529,PRD00146,WH010,2025-01-11,21,online
ORD0003530,PRD05172,WH011,2025-04-13,50,retail
ORD0003531,PRD09582,WH011,2025-03-30,27,retail
ORD0003532,PRD06924,WH003,2025-08-24,27,wholesale
ORD0003533,PRD04686,WH010,2025-07-05,9,retail
ORD0003534,PRD08277,WH007,2025-07-09,43,retail
ORD0003535,PRD03963,WH007,2025-04-02,20,retail
ORD0003536,PRD07929,WH007,2025-02-01,12,wholesale
ORD0003537,PRD08424,WH001,2025-03-01,36,retail
ORD0003538,PRD08544,WH018,2025-07-09,16,wholesale
ORD0003539,PRD01537,WH005,2024-09-30,2,wholesale
ORD0003540,PRD03737,WH019,2025-03-11,11,online
ORD0003541,PRD07088,WH012,2025-06-11,42,wholesale
ORD0003542,PRD04002,WH003,2025-03-21,6,retail
ORD0003543,PRD04717,WH002,2025-01-30,11,retail
ORD0003544,PRD07768,WH009,2025-02-04,35,wholesale
ORD0003545,PRD08749,WH017,2025-01-25,37,wholesale
ORD0003546,PRD06927,WH017,2024-10-22,22,online
ORD0003547,PRD00136,WH013,2024-11-17,10,online
ORD0003548,PRD02557,WH005,2025-05-12,28,online
ORD0003549,PRD06486,WH016,2025-06-13,49,wholesale
ORD0003550,PRD01657,WH008,2025-05-05,47,retail
ORD0003551,PRD01750,WH006,2025-01-03,18,wholesale
ORD0003552,PRD05216,WH004,2025-08-15,27,online
ORD0003553,PRD06368,WH016,2025-05-19,20,online
ORD0003554,PRD02082,WH011,2024-12-08,48,wholesale
ORD0003555,PRD06957,WH009,2025-07-09,42,retail
ORD0003556,PRD07737,WH003,2025-01-31,41,retail
ORD0003557,PRD05282,WH015,2025-03-14,4,online
ORD0003558,PRD06244,WH018,2025-02-09,41,retail
ORD0003559,PRD02917,WH016,2024-11-10,32,online
ORD0003560,PRD04113,WH007,2025-03-21,8,wholesale
ORD0003561,PRD02109,WH002,2025-04-04,30,wholesale
ORD0003562,PRD01986,WH020,2024-10-15,46,wholesale
ORD0003563,PRD06509,WH008,2025-07-13,2,wholesale
ORD0003564,PRD00956,WH005,2025-08-13,30,wholesale
ORD0003565,PRD05569,WH019,2025-04-25,18,wholesale
ORD0003566,PRD03769,WH012,2025-04-21,22,online
ORD0003567,PRD04899,WH015,2025-01-08,5,wholesale
ORD0003568,PRD09616,WH017,2025-02-09,46,retail
ORD0003569,PRD09778,WH020,2025-08-05,14,wholesale
ORD0003570,PRD01795,WH016,2025-04-19,40,retail
ORD0003571,PRD09142,WH005,2024-12-23,18,retail
ORD0003572,PRD06514,WH010,2025-08-28,17,wholesale
ORD0003573,PRD09465,WH007,2025-08-18,25,online
ORD0003574,PRD05255,WH007,2024-12-14,40,retail
ORD0003575,PRD08645,WH012,2025-09-16,8,retail
ORD0003576,PRD04832,WH006,2025-05-27,27,retail
ORD0003577,PRD05448,WH010,2024-11-17,13,retail
ORD0003578,PRD06342,WH002,2025-05-26,45,online
ORD0003579,PRD09162,WH004,2024-11-08,25,retail
ORD0003580,PRD04670,WH012,2025-01-03,6,online
ORD0003581,PRD04595,WH002,2025-05-03,46,wholesale
ORD0003582,PRD07821,WH012,2025-02-12,20,retail
ORD0003583,PRD05572,WH017,2024-11-20,38,online
ORD0003584,PRD02816,WH013,2025-09-03,37,online
ORD0003585,PRD01899,WH015,2025-02-16,31,wholesale
ORD0003586,PRD00186,WH014,2025-09-13,25,retail
ORD0003587,PRD02123,WH015,2025-01-30,37,retail
ORD0003588,PRD03070,WH020,2025-04-01,19,retail
ORD0003589,PRD09879,WH009,2025-07-25,40,online
ORD0003590,PRD01365,WH016,2025-05-03,28,retail
ORD0003591,PRD01235,WH011,2025-08-13,44,wholesale
ORD0003592,PRD04776,WH019,2025-08-28,45,retail
ORD0003593,PRD07043,WH004,2025-04-04,6,retail
ORD0003594,PRD05930,WH014,2024-10-07,39,online
ORD0003595,PRD06566,WH002,2025-05-05,14,online
ORD0003596,PRD05553,WH015,2024-12-25,26,wholesale
ORD0003597,PRD02988,WH003,2025-06-30,7,wholesale
ORD0003598,PRD06935,WH001,2024-10-22,34,wholesale
ORD0003599,PRD09411,WH013,2025-05-24,19,wholesale
ORD0003600,PRD03015,WH005,2024-10-18,13,online
ORD0003601,PRD01745,WH020,2025-04-28,7,wholesale
ORD0003602,PRD07448,WH008,2025-06-09,1,wholesale
ORD0003603,PRD08966,WH018,2025-08-12,24,retail
ORD0003604,PRD09975,WH019,2025-05-06,21,wholesale
ORD0003605,PRD05757,WH002,2024-12-12,2,online
ORD0003606,PRD04610,WH013,2025-05-10,23,retail
ORD0003607,PRD08968,WH008,2025-09-12,30,retail
ORD0003608,PRD04926,WH015,2025-07-08,3,retail
ORD0003609,PRD04844,WH009,2024-11-21,13,online
ORD0003610,PRD00996,WH018,2025-05-27,29,online
ORD0003611,PRD08094,WH013,2025-06-15,43,wholesale
ORD0003612,PRD08999,WH007,2024-10-03,15,online
ORD0003613,PRD05181,WH011,2025-09-10,16,online
ORD0003614,PRD08211,WH016,2025-08-11,17,retail
ORD0003615,PRD03791,WH004,2024-10-15,7,online
ORD0003616,PRD08392,WH016,2025-01-18,38,online
ORD0003617,PRD07668,WH011,2025-04-27,47,retail
ORD0003618,PRD01627,WH012,2025-01-23,44,retail
ORD0003619,PRD08531,WH005,2024-12-08,21,retail
ORD0003620,PRD02772,WH008,2025-02-18,34,wholesale
ORD0003621,PRD09036,WH018,2025-05-15,3,retail
ORD0003622,PRD07299,WH009,2025-03-04,41,retail
ORD0003623,PRD07283,WH016,2025-02-07,18,online
ORD0003624,PRD02284,WH020,2025-03-26,14,wholesale
ORD0003625,PRD07868,WH009,2025-08-25,44,wholesale
ORD0003626,PRD04365,WH017,2025-07-25,24,wholesale
ORD0003627,PRD01525,WH005,2025-09-10,14,online
ORD0003628,PRD05118,WH002,2025-09-13,6,wholesale
ORD0003629,PRD07818,WH014,2025-05-29,40,retail
ORD0003630,PRD09768,WH005,2024-10-11,3,online
ORD0003631,PRD02901,WH011,2025-03-19,12,online
ORD0003632,PRD01439,WH008,2025-01-18,13,online
ORD0003633,PRD09667,WH008,2025-01-15,27,wholesale
ORD0003634,PRD02506,WH008,2025-07-12,9,wholesale
ORD0003635,PRD02850,WH015,2025-05-15,7,online
ORD0003636,PRD09665,WH011,2025-04-02,42,retail
ORD0003637,PRD03286,WH016,2024-10-04,4,wholesale
ORD0003638,PRD04905,WH003,2025-03-23,44,retail
ORD0003639,PRD00853,WH009,2025-03-28,28,retail
ORD0003640,PRD00679,WH020,2025-06-10,43,wholesale
ORD0003641,PRD06644,WH016,2025-06-14,12,online
ORD0003642,PRD00952,WH014,2025-03-30,34,wholesale
ORD0003643,PRD06942,WH010,2025-02-12,22,retail
ORD0003644,PRD04895,WH009,2025-09-22,31,online
ORD0003645,PRD03603,WH018,2025-01-27,33,retail
ORD0003646,PRD01452,WH008,2025-02-23,35,retail
ORD0003647,PRD08130,WH001,2025-01-07,25,wholesale
ORD0003648,PRD04425,WH001,2024-10-24,23,retail
ORD0003649,PRD06607,WH020,2025-03-16,16,online
ORD0003650,PRD08900,WH017,2025-03-24,7,wholesale
ORD0003651,PRD00200,WH002,2025-04-15,20,wholesale
ORD0003652,PRD05975,WH020,2024-11-29,50,wholesale
ORD0003653,PRD06584,WH019,2025-05-20,21,retail
ORD0003654,PRD04320,WH005,2024-11-16,49,retail
ORD0003655,PRD00634,WH004,2024-11-21,5,retail
ORD0003656,PRD08478,WH008,2025-08-07,40,wholesale
ORD0003657,PRD04852,WH005,2025-08-24,42,online
ORD0003658,PRD03273,WH009,2025-01-03,12,retail
ORD0003659,PRD02536,WH012,2025-08-13,19,retail
ORD0003660,PRD03594,WH017,2025-06-04,26,online
ORD0003661,PRD06899,WH001,2025-09-12,29,retail
ORD0003662,PRD09544,WH016,2025-07-31,37,retail
ORD0003663,PRD03470,WH001,2025-09-06,21,online
ORD0003664,PRD09108,WH002,2025-06-29,13,wholesale
ORD0003665,PRD01257,WH010,2025-01-02,22,retail
ORD0003666,PRD05908,WH011,2024-11-12,33,wholesale
ORD0003667,PRD00133,WH016,2025-09-03,1,online
ORD0003668,PRD03769,WH002,2025-04-15,20,online
ORD0003669,PRD02861,WH007,2025-02-07,18,online
ORD0003670,PRD00313,WH001,2025-04-30,10,wholesale
ORD0003671,PRD07766,WH003,2025-09-17,42,wholesale
ORD0003672,PRD03061,WH002,2025-06-03,9,online
ORD0003673,PRD03273,WH018,2025-06-08,21,online
ORD0003674,PRD00242,WH013,2024-10-04,8,retail
ORD0003675,PRD00208,WH009,2025-02-04,10,wholesale
ORD0003676,PRD04929,WH003,2024-12-24,5,online
ORD0003677,PRD05331,WH020,2025-03-10,38,retail
ORD0003678,PRD02581,WH011,2025-03-05,38,retail
ORD0003679,PRD05073,WH006,2024-11-24,5,wholesale
ORD0003680,PRD07089,WH007,2024-10-29,6,retail
ORD0003681,PRD00496,WH015,2025-03-07,42,retail
ORD0003682,PRD08076,WH006,2025-07-08,5,wholesale
ORD0003683,PRD07376,WH015,2025-06-28,18,online
ORD0003684,PRD03505,WH003,2025-02-25,34,online
ORD0003685,PRD08725,WH009,2025-08-24,33,retail
ORD0003686,PRD00352,WH004,2025-01-06,27,wholesale
ORD0003687,PRD03846,WH004,2025-01-15,18,wholesale
ORD0003688,PRD08512,WH001,2025-04-08,8,retail
ORD0003689,PRD06811,WH006,2025-08-04,47,online
ORD0003690,PRD03072,WH012,2024-11-01,11,retail
ORD0003691,PRD02874,WH003,2024-11-22,49,online
ORD0003692,PRD04229,WH004,2025-02-01,19,wholesale
ORD0003693,PRD03900,WH013,2025-06-29,43,online
ORD0003694,PRD02752,WH012,2025-04-03,25,wholesale
ORD0003695,PRD04877,WH006,2025-04-17,19,online
ORD0003696,PRD03702,WH019,2025-08-26,13,retail
ORD0003697,PRD02319,WH015,2025-07-19,43,wholesale
