movement_id,product_id,warehouse_id,movement_date,quantity,movement_type
MV0003059,PRD08053,WH008,2024-10-17,57,adjustment
MV0003060,PRD02667,WH011,2025-08-14,-235,replenishment
MV0003061,PRD00933,WH011,2025-07-26,801,replenishment
MV0003062,PRD09635,WH012,2025-05-31,556,outbound
MV0003063,PRD05262,WH006,2025-06-21,651,replenishment
MV0003064,PRD08175,WH013,2024-10-12,154,outbound
MV0003065,PRD05742,WH015,2025-03-30,12,adjustment
MV0003066,PRD06351,WH005,2025-01-20,-26,outbound
MV0003067,PRD03567,WH010,2024-11-07,389,adjustment
MV0003068,PRD06309,WH011,2025-06-18,137,outbound
MV0003069,PRD01016,WH013,2025-03-23,833,replenishment
MV0003070,PRD09295,WH004,2025-07-19,777,replenishment
MV0003071,PRD05737,WH014,2025-02-23,548,replenishment
MV0003072,PRD03402,WH005,2024-10-08,978,replenishment
MV0003073,PRD08403,WH006,2025-01-07,326,replenishment
MV0003074,PRD01308,WH014,2025-02-14,4,replenishment
MV0003075,PRD09057,WH005,2024-10-04,-185,adjustment
MV0003076,PRD03179,WH004,2025-04-23,393,replenishment
MV0003077,PRD08861,WH007,2025-09-20,300,outbound
MV0003078,PRD01655,WH006,2024-12-30,990,replenishment
MV0003079,PRD07023,WH018,2025-05-18,772,outbound
MV0003080,PRD02641,WH007,2025-02-21,-133,replenishment
MV0003081,PRD00898,WH006,2025-02-03,-446,outbound
MV0003082,PRD06853,WH001,2024-09-27,41,outbound
MV0003083,PRD06274,WH010,2025-06-29,221,replenishment
MV0003084,PRD05339,WH009,2025-08-15,458,outbound
MV0003085,PRD04461,WH011,2024-11-19,201,outbound
MV0003086,PRD07857,WH002,2025-08-06,503,outbound
MV0003087,PRD00912,WH014,2025-07-14,666,outbound
MV0003088,PRD01934,WH001,2025-04-21,16,replenishment
MV0003089,PRD09846,WH003,2025-01-13,-357,replenishment
MV0003090,PRD09781,WH011,2024-12-10,1,replenishment
MV0003091,PRD03732,WH006,2024-12-17,-389,outbound
MV0003092,PRD09730,WH012,2025-04-08,597,replenishment
MV0003093,PRD04582,WH004,2025-07-07,73,adjustment
MV0003094,PRD02761,WH003,2025-04-03,609,outbound
MV0003095,PRD07812,WH005,2024-12-03,342,adjustment
MV0003096,PRD01226,WH006,2025-04-18,-187,adjustment
MV0003097,PRD01721,WH003,2024-10-06,980,adjustment
MV0003098,PRD04936,WH005,2024-10-10,896,outbound
MV0003099,PRD02293,WH009,2025-04-11,358,outbound
MV0003100,PRD08899,WH002,2025-01-02,144,replenishment
MV0003101,PRD09078,WH002,2025-02-06,312,replenishment
MV0003102,PRD07144,WH015,2025-06-26,-353,adjustment
MV0003103,PRD00467,WH011,2025-02-12,-113,outbound
MV0003104,PRD07616,WH008,2025-06-19,-74,outbound
MV0003105,PRD09988,WH004,2025-08-16,11,outbound
MV0003106,PRD04675,WH006,2025-02-12,-18,replenishment
MV0003107,PRD02981,WH004,2025-03-06,-480,outbound
MV0003108,PRD07725,WH006,2025-07-23,719,replenishment
MV0003109,PRD09910,WH015,2025-03-29,-35,adjustment
MV0003110,PRD09288,WH010,2025-08-09,-462,replenishment
MV0003111,PRD06937,WH005,2024-12-15,853,outbound
MV0003112,PRD07675,WH006,2025-08-21,463,adjustment
MV0003113,PRD00488,WH008,2025-03-03,830,adjustment
MV0003114,PRD02665,WH004,2025-08-27,-263,replenishment
MV0003115,PRD00018,WH017,2025-03-03,472,outbound
MV0003116,PRD02269,WH014,2025-08-18,865,replenishment
MV0003117,PRD08834,WH015,2025-07-08,72,outbound
MV0003118,PRD06574,WH017,2025-09-15,-215,replenishment
MV0003119,PRD06182,WH004,2025-09-25,90,replenishment
MV0003120,PRD03285,WH005,2025-07-24,231,outbound
MV0003121,PRD05193,WH010,2025-04-07,-486,replenishment
MV0003122,PRD03623,WH006,2024-12-06,532,adjustment
MV0003123,PRD09974,WH007,2025-01-10,485,outbound
MV0003124,PRD07863,WH006,2024-11-16,164,adjustment
MV0003125,PRD03514,WH014,2025-03-23,-433,replenishment
MV0003126,PRD04353,WH015,2025-01-30,818,outbound
MV0003127,PRD03226,WH013,2025-02-01,641,replenishment
MV0003128,PRD00525,WH013,2025-08-13,-309,replenishment
MV0003129,PRD01514,WH019,2024-11-19,-232,outbound
MV0003130,PRD07562,WH001,2024-10-27,-154,outbound
MV0003131,PRD05683,WH015,2025-01-20,-17,adjustment
MV0003132,PRD07593,WH017,2025-06-11,958,adjustment
MV0003133,PRD07906,WH006,2024-12-03,400,outbound
MV0003134,PRD02625,WH018,2025-05-21,245,adjustment
MV0003135,PRD06494,WH006,2025-06-15,362,outbound
MV0003136,PRD02005,WH007,2025-05-17,336,outbound
MV0003137,PRD01154,WH014,2025-07-30,-351,adjustment
MV0003138,PRD00421,WH006,2025-09-08,407,replenishment
MV0003139,PRD05000,WH017,2025-07-11,350,adjustment
MV0003140,PRD05520,WH012,2025-01-01,-30,replenishment
MV0003141,PRD02466,WH016,2025-05-25,-432,adjustment
MV0003142,PRD06234,WH003,2025-07-31,420,outbound
MV0003143,PRD00627,WH012,2025-03-14,45,replenishment
MV0003144,PRD05206,WH017,2025-09-08,525,replenishment
MV0003145,PRD01919,WH009,2025-05-29,614,replenishment
MV0003146,PRD04771,WH006,2024-12-29,817,outbound
MV0003147,PRD08909,WH006,2025-02-10,712,adjustment
MV0003148,PRD08060,WH006,2025-07-20,-132,adjustment
MV0003149,PRD01232,WH005,2024-10-22,-99,adjustment
MV0003150,PRD09010,WH006,2025-08-26,418,replenishment
MV0003151,PRD09205,WH001,2024-10-10,78,outbound
MV0003152,PRD06629,WH002,2025-07-15,185,outbound
MV0003153,PRD06549,WH017,2025-04-29,-140,adjustment
MV0003154,PRD05365,WH016,2025-03-17,329,replenishment
MV0003155,PRD04876,WH012,2024-10-14,274,replenishment
MV0003156,PRD07319,WH011,2025-03-09,827,outbound
MV0003157,PRD04131,WH004,2025-06-25,769,adjustment
MV0003158,PRD00860,WH005,2025-02-17,-446,replenishment
MV0003159,PRD05331,WH019,2025-09-27,710,replenishment
MV0003160,PRD05637,WH013,2025-03-06,605,replenishment
MV0003161,PRD06058,WH013,2024-12-27,-298,replenishment
MV0003162,PRD05165,WH006,2025-02-25,658,outbound
MV0003163,PRD00407,WH011,2025-09-03,734,adjustment
MV0003164,PRD07302,WH013,2025-03-20,592,adjustment
MV0003165,PRD03287,WH016,2024-12-01,555,outbound
MV0003166,PRD09706,WH007,2024-12-13,-96,adjustment
MV0003167,PRD00410,WH012,2024-12-12,-335,outbound
MV0003168,PRD04024,WH005,2025-07-12,-432,outbound
MV0003169,PRD07035,WH005,2025-01-17,27,outbound
MV0003170,PRD06804,WH007,2024-12-16,272,replenishment
MV0003171,PRD09513,WH010,2025-08-25,588,adjustment
MV0003172,PRD06159,WH001,2025-08-10,-166,adjustment
MV0003173,PRD00800,WH018,2025-05-05,46,outbound
MV0003174,PRD08878,WH010,2025-04-21,822,adjustment
MV0003175,PRD02430,WH011,2025-06-17,485,replenishment
MV0003176,PRD05511,WH016,2025-01-22,543,outbound
MV0003177,PRD02328,WH013,2025-07-21,144,adjustment
MV0003178,PRD02095,WH001,2025-09-19,-180,adjustment
MV0003179,PRD09387,WH013,2025-06-26,495,replenishment
MV0003180,PRD09256,WH004,2025-03-11,216,outbound
MV0003181,PRD04513,WH001,2025-08-08,-424,replenishment
MV0003182,PRD01715,WH017,2024-12-15,178,replenishment
MV0003183,PRD02956,WH013,2025-06-04,464,outbound
MV0003184,PRD07719,WH016,2025-05-28,313,outbound
MV0003185,PRD05901,WH013,2024-11-20,-74,replenishment
MV0003186,PRD07592,WH002,2025-05-31,587,replenishment
MV0003187,PRD00436,WH016,2025-01-03,-328,outbound
MV0003188,PRD02156,WH015,2024-12-04,574,outbound
MV0003189,PRD02619,WH012,2024-10-10,-84,replenishment
MV0003190,PRD02898,WH006,2024-12-08,250,outbound
MV0003191,PRD05191,WH018,2025-07-31,890,outbound
MV0003192,PRD06737,WH011,2025-07-13,949,replenishment
MV0003193,PRD01536,WH010,2025-04-27,371,outbound
MV0003194,PRD06052,WH014,2024-11-12,255,outbound
MV0003195,PRD07335,WH011,2024-10-07,398,replenishment
MV0003196,PRD01782,WH017,2025-04-23,69,replenishment
MV0003197,PRD03448,WH006,2024-12-14,316,replenishment
MV0003198,PRD03448,WH005,2025-05-08,-100,replenishment
MV0003199,PRD03093,WH012,2024-10-09,861,adjustment
MV0003200,PRD08792,WH007,2025-09-05,295,adjustment
MV0003201,PRD01404,WH013,2024-12-26,-198,outbound
MV0003202,PRD06835,WH018,2025-02-23,982,adjustment
MV0003203,PRD00611,WH020,2025-09-21,957,replenishment
MV0003204,PRD07691,WH010,2025-06-09,917,adjustment
MV0003205,PRD02738,WH009,2025-02-05,807,adjustment
MV0003206,PRD06024,WH017,2024-11-25,233,outbound
MV0003207,PRD03891,WH003,2025-01-16,647,adjustment
MV0003208,PRD00692,WH016,2024-11-07,694,adjustment
MV0003209,PRD04469,WH004,2024-09-30,819,replenishment
MV0003210,PRD07204,WH005,2024-12-06,817,outbound
MV0003211,PRD04443,WH002,2025-01-28,137,replenishment
MV0003212,PRD07058,WH016,2025-08-16,504,replenishment
MV0003213,PRD04137,WH014,2025-06-29,-5,replenishment
MV0003214,PRD06748,WH013,2025-07-30,-92,replenishment
MV0003215,PRD08280,WH003,2025-06-22,-435,outbound
MV0003216,PRD08372,WH014,2024-12-22,-142,adjustment
MV0003217,PRD06959,WH015,2025-07-30,757,adjustment
MV0003218,PRD05211,WH017,2025-07-20,697,adjustment
MV0003219,PRD03109,WH014,2024-11-28,-38,replenishment
MV0003220,PRD09347,WH018,2025-09-18,298,outbound
MV0003221,PRD05796,WH001,2024-10-08,-215,outbound
MV0003222,PRD06513,WH017,2025-01-16,-275,outbound
MV0003223,PRD01107,WH005,2024-12-19,641,adjustment
MV0003224,PRD09833,WH011,2025-03-08,793,adjustment
MV0003225,PRD08906,WH010,2024-11-18,-188,adjustment
MV0003226,PRD01493,WH002,2025-05-02,-261,replenishment
MV0003227,PRD05441,WH020,2025-08-10,989,replenishment
MV0003228,PRD03919,WH004,2024-11-21,457,adjustment
MV0003229,PRD00138,WH015,2025-07-14,774,adjustment
MV0003230,PRD06436,WH006,2025-02-06,38,adjustment
MV0003231,PRD09641,WH007,2025-04-05,645,replenishment
MV0003232,PRD02844,WH019,2024-10-18,989,adjustment
MV0003233,PRD02605,WH020,2025-05-24,945,adjustment
MV0003234,PRD07332,WH005,2025-03-29,339,outbound
MV0003235,PRD04178,WH018,2024-10-02,737,replenishment
MV0003236,PRD01440,WH014,2024-10-25,536,outbound
MV0003237,PRD04230,WH012,2025-09-11,535,outbound
MV0003238,PRD05815,WH016,2025-06-13,76,replenishment
MV0003239,PRD06124,WH018,2025-05-17,797,replenishment
MV0003240,PRD02907,WH014,2025-08-24,-232,replenishment
MV0003241,PRD06703,WH007,2025-06-19,927,outbound
MV0003242,PRD04300,WH015,2025-05-01,250,adjustment
MV0003243,PRD07695,WH010,2025-01-25,485,replenishment
MV0003244,PRD07589,WH012,2025-05-25,-387,outbound
MV0003245,PRD03168,WH020,2024-12-11,-288,replenishment
MV0003246,PRD03202,WH002,2025-07-13,-134,adjustment
MV0003247,PRD01754,WH013,2025-05-29,506,adjustment
MV0003248,PRD00241,WH003,2025-03-30,697,outbound
MV0003249,PRD09172,WH005,2024-10-02,-58,outbound
MV0003250,PRD01752,WH014,2024-10-26,-437,adjustment
MV0003251,PRD08353,WH017,2025-01-22,475,replenishment
MV0003252,PRD03025,WH009,2024-11-16,-104,replenishment
MV0003253,PRD08579,WH014,2025-06-10,868,outbound
MV0003254,PRD04901,WH017,2025-03-22,800,adjustment
MV0003255,PRD04053,WH009,2025-04-18,-265,replenishment
MV0003256,PRD06452,WH010,2025-05-01,-36,adjustment
MV0003257,PRD08476,WH009,2025-08-07,681,outbound
MV0003258,PRD07677,WH006,2024-12-20,-284,adjustment
MV0003259,PRD07782,WH005,2025-07-30,101,replenishment
MV0003260,PRD05467,WH018,2025-07-15,446,outbound
MV0003261,PRD05413,WH003,2025-05-28,470,adjustment
MV0003262,PRD00241,WH008,2024-11-05,911,outbound
MV0003263,PRD02182,WH003,2025-07-20,87,replenishment
MV0003264,PRD06990,WH012,2025-01-27,675,outbound
MV0003265,PRD07536,WH005,2025-01-25,160,adjustment
MV0003266,PRD04128,WH012,2025-08-22,415,replenishment
MV0003267,PRD09094,WH011,2025-03-19,344,adjustment
MV0003268,PRD02603,WH001,2024-12-14,-233,adjustment
MV0003269,PRD01481,WH014,2025-04-05,156,adjustment
MV0003270,PRD09250,WH011,2025-05-14,866,replenishment
MV0003271,PRD08110,WH017,2025-03-05,989,replenishment
MV0003272,PRD06264,WH004,2025-05-29,554,replenishment
MV0003273,PRD00293,WH004,2025-06-29,-135,outbound
MV0003274,PRD00150,WH006,2025-07-01,114,adjustment
MV0003275,PRD08837,WH002,2024-12-03,-466,replenishment
MV0003276,PRD01450,WH008,2025-03-14,-387,replenishment
MV0003277,PRD03095,WH020,2025-06-01,314,replenishment
MV0003278,PRD05066,WH018,2024-11-21,806,outbound
MV0003279,PRD04089,WH013,2025-01-13,-369,adjustment
MV0003280,PRD03623,WH012,2024-11-01,941,outbound
MV0003281,PRD04662,WH002,2025-08-15,946,replenishment
MV0003282,PRD02652,WH015,2025-03-08,355,replenishment
MV0003283,PRD06515,WH005,2025-01-03,-443,replenishment
MV0003284,PRD02350,WH006,2025-04-12,703,adjustment
MV0003285,PRD09142,WH020,2024-10-03,207,outbound
MV0003286,PRD07267,WH005,2025-03-28,101,adjustment
MV0003287,PRD01522,WH004,2025-08-11,586,outbound
MV0003288,PRD06121,WH006,2025-02-07,-2,replenishment
MV0003289,PRD08504,WH004,2025-08-10,834,replenishment
MV0003290,PRD00802,WH005,2025-07-21,761,adjustment
MV0003291,PRD06253,WH010,2025-02-22,-420,outbound
MV0003292,PRD04055,WH006,2025-05-22,-444,adjustment
MV0003293,PRD06739,WH007,2025-06-29,-90,replenishment
MV0003294,PRD08527,WH017,2025-08-31,933,adjustment
MV0003295,PRD07793,WH010,2024-10-03,-378,adjustment
MV0003296,PRD06780,WH001,2025-07-10,843,replenishment
MV0003297,PRD09269,WH009,2024-11-05,433,adjustment
MV0003298,PRD05536,WH007,2024-12-20,826,replenishment
MV0003299,PRD03109,WH020,2025-06-03,9,adjustment
MV0003300,PRD03517,WH009,2025-01-21,934,outbound
MV0003301,PRD06757,WH001,2025-06-25,-386,adjustment
MV0003302,PRD09885,WH013,2025-04-04,612,replenishment
MV0003303,PRD06410,WH013,2024-12-20,-406,replenishment
MV0003304,PRD06580,WH020,2025-08-30,674,replenishment
MV0003305,PRD03412,WH018,2025-01-02,942,replenishment
MV0003306,PRD05163,WH012,2025-03-14,438,replenishment
MV0003307,PRD07098,WH014,2025-04-18,117,adjustment
MV0003308,PRD05034,WH020,2025-04-28,962,replenishment
MV0003309,PRD06546,WH005,2025-05-25,-250,adjustment
MV0003310,PRD03151,WH007,2025-02-28,566,outbound
MV0003311,PRD04886,WH011,2025-09-17,917,replenishment
MV0003312,PRD09245,WH019,2025-04-12,54,replenishment
MV0003313,PRD00269,WH006,2025-03-22,223,outbound
MV0003314,PRD03861,WH010,2024-11-03,438,outbound
MV0003315,PRD05500,WH006,2024-12-09,-233,outbound
MV0003316,PRD07247,WH011,2025-06-19,181,adjustment
MV0003317,PRD06761,WH019,2025-02-23,203,replenishment
MV0003318,PRD05170,WH007,2025-01-15,-264,outbound
MV0003319,PRD08505,WH017,2025-07-25,236,replenishment
MV0003320,PRD06796,WH001,2025-04-25,719,outbound
MV0003321,PRD06200,WH007,2025-04-09,591,outbound
MV0003322,PRD09944,WH005,2025-08-30,791,replenishment
MV0003323,PRD04196,WH009,2025-09-24,-188,adjustment
MV0003324,PRD01465,WH012,2025-08-16,-8,replenishment
MV0003325,PRD05500,WH012,2025-04-26,78,outbound
MV0003326,PRD06792,WH002,2025-08-02,603,replenishment
MV0003327,PRD02227,WH003,2025-06-13,269,adjustment
MV0003328,PRD00288,WH009,2025-07-24,-299,replenishment
MV0003329,PRD00818,WH010,2025-05-31,995,replenishment
MV0003330,PRD09259,WH013,2024-10-14,-10,outbound
MV0003331,PRD02949,WH007,2025-06-06,381,replenishment
MV0003332,PRD03160,WH005,2024-10-24,211,adjustment
MV0003333,PRD00957,WH011,2025-04-02,50,adjustment
MV0003334,PRD03730,WH003,2025-02-22,606,adjustment
MV0003335,PRD01864,WH002,2025-04-15,390,outbound
MV0003336,PRD01709,WH009,2025-01-25,876,adjustment
MV0003337,PRD06456,WH007,2025-05-23,996,adjustment
MV0003338,PRD01532,WH013,2025-07-04,290,adjustment
MV0003339,PRD00870,WH005,2025-03-14,881,outbound
MV0003340,PRD07766,WH011,2025-05-13,298,outbound
MV0003341,PRD01136,WH009,2025-01-26,-292,replenishment
MV0003342,PRD03681,WH018,2025-07-24,-76,adjustment
MV0003343,PRD00209,WH020,2025-07-18,40,outbound
MV0003344,PRD04927,WH014,2025-03-03,432,replenishment
MV0003345,PRD03022,WH007,2024-10-15,89,outbound
MV0003346,PRD05618,WH020,2025-06-09,636,adjustment
MV0003347,PRD03678,WH019,2024-11-08,247,outbound
MV0003348,PRD02484,WH018,2025-09-25,869,adjustment
MV0003349,PRD08926,WH008,2025-08-23,580,replenishment
MV0003350,PRD06830,WH009,2025-08-06,-418,replenishment
MV0003351,PRD07754,WH004,2024-11-23,28,replenishment
MV0003352,PRD05241,WH017,2025-09-01,-487,replenishment
MV0003353,PRD08565,WH005,2024-11-13,-249,replenishment
MV0003354,PRD00906,WH020,2025-02-23,907,adjustment
MV0003355,PRD09530,WH003,2025-08-03,-445,replenishment
MV0003356,PRD01910,WH007,2024-10-17,-48,replenishment
MV0003357,PRD00697,WH017,2025-07-19,889,outbound
MV0003358,PRD08292,WH001,2025-04-18,502,outbound
MV0003359,PRD08755,WH005,2025-05-29,-49,adjustment
MV0003360,PRD02078,WH017,2025-08-04,712,adjustment
MV0003361,PRD07819,WH004,2024-12-13,502,adjustment
MV0003362,PRD03574,WH017,2025-03-26,639,replenishment
MV0003363,PRD07985,WH015,2025-01-10,715,replenishment
MV0003364,PRD07909,WH015,2025-06-16,-322,adjustment
MV0003365,PRD09413,WH018,2025-06-23,199,outbound
MV0003366,PRD00894,WH001,2025-08-12,708,outbound
MV0003367,PRD03823,WH003,2025-01-25,-254,replenishment
MV0003368,PRD01947,WH003,2025-05-12,730,replenishment
MV0003369,PRD05460,WH005,2025-02-23,424,adjustment
MV0003370,PRD02906,WH011,2025-08-09,-182,replenishment
MV0003371,PRD09169,WH006,2025-06-03,-134,outbound
MV0003372,PRD00577,WH020,2024-10-26,790,replenishment
MV0003373,PRD00054,WH006,2025-07-04,537,outbound
MV0003374,PRD06484,WH014,2025-02-09,376,replenishment
MV0003375,PRD09411,WH003,2025-08-26,384,adjustment
MV0003376,PRD04488,WH016,2025-05-14,569,outbound
MV0003377,PRD09750,WH003,2025-07-03,517,replenishment
MV0003378,PRD01469,WH008,2025-04-05,323,replenishment
MV0003379,PRD02298,WH017,2025-06-20,905,adjustment
MV0003380,PRD01080,WH007,2025-02-10,239,replenishment
MV0003381,PRD06380,WH018,2025-07-08,193,adjustment
MV0003382,PRD06262,WH005,2025-09-13,654,adjustment
MV0003383,PRD07563,WH014,2024-10-24,620,replenishment
MV0003384,PRD06074,WH003,2024-10-02,276,outbound
MV0003385,PRD00437,WH001,2025-03-17,366,adjustment
MV0003386,PRD06527,WH016,2024-12-28,-158,replenishment
MV0003387,PRD08175,WH005,2025-06-27,641,adjustment
MV0003388,PRD09790,WH008,2025-01-02,-111,adjustment
MV0003389,PRD06508,WH003,2025-09-10,278,outbound
MV0003390,PRD07071,WH007,2024-11-24,-67,outbound
MV0003391,PRD02870,WH008,2025-05-09,363,adjustment
MV0003392,PRD09895,WH011,2025-07-13,961,adjustment
MV0003393,PRD03506,WH010,2025-02-05,-419,outbound
MV0003394,PRD06772,WH018,2025-06-11,144,replenishment
MV0003395,PRD08545,WH011,2024-11-06,45,outbound
MV0003396,PRD07360,WH002,2025-05-02,-96,outbound
MV0003397,PRD03282,WH001,2025-02-03,266,replenishment
MV0003398,PRD08384,WH003,2025-08-09,-269,outbound
MV0003399,PRD02514,WH018,2025-02-25,858,outbound
MV0003400,PRD02491,WH003,2024-10-10,908,adjustment
MV0003401,PRD00186,WH002,2025-04-06,-310,outbound
MV0003402,PRD08697,WH016,2024-11-24,828,replenishment
MV0003403,PRD05603,WH004,2024-10-01,873,replenishment
MV0003404,PRD09692,WH014,2024-12-19,237,adjustment
MV0003405,PRD09201,WH014,2025-03-09,767,adjustment
MV0003406,PRD09371,WH019,2025-04-25,515,adjustment
MV0003407,PRD01900,WH008,2025-04-29,155,adjustment
MV0003408,PRD01116,WH004,2024-11-14,-342,outbound
MV0003409,PRD07090,WH007,2025-03-18,56,adjustment
MV0003410,PRD02201,WH005,2025-04-24,638,replenishment
MV0003411,PRD06369,WH016,2025-08-27,587,replenishment
MV0003412,PRD06840,WH002,2024-12-23,916,adjustment
MV0003413,PRD09886,WH008,2025-01-02,955,outbound
MV0003414,PRD02181,WH003,2024-10-19,929,replenishment
MV0003415,PRD07647,WH019,2025-03-13,123,adjustment
MV0003416,PRD09597,WH008,2025-03-20,884,adjustment
MV0003417,PRD07871,WH019,2025-01-23,626,replenishment
MV0003418,PRD08635,WH009,2025-06-01,173,outbound
MV0003419,PRD08260,WH010,2025-02-15,355,replenishment
MV0003420,PRD05498,WH002,2024-12-19,-320,adjustment
MV0003421,PRD05741,WH006,2024-11-11,-285,replenishment
MV0003422,PRD08061,WH015,2025-01-12,-10,adjustment
MV0003423,PRD04547,WH018,2024-11-19,-218,outbound
MV0003424,PRD09801,WH018,2024-11-04,603,replenishment
MV0003425,PRD02522,WH017,2025-03-01,569,replenishment
MV0003426,PRD01934,WH001,2024-12-25,948,outbound
MV0003427,PRD05007,WH010,2025-03-24,253,replenishment
MV0003428,PRD05444,WH016,2025-07-20,453,replenishment
MV0003429,PRD00306,WH017,2025-07-29,372,replenishment
MV0003430,PRD05514,WH019,2025-02-01,-400,outbound
MV0003431,PRD07159,WH014,2025-09-21,-220,outbound
MV0003432,PRD06429,WH005,2025-02-17,-276,outbound
MV0003433,PRD03665,WH008,2025-04-19,412,replenishment
MV0003434,PRD02100,WH011,2025-04-02,865,replenishment
MV0003435,PRD04237,WH003,2025-08-11,806,replenishment
MV0003436,PRD03162,WH018,2024-12-01,-475,replenishment
MV0003437,PRD07975,WH005,2024-12-19,824,outbound
MV0003438,PRD01213,WH010,2025-04-10,716,replenishment
MV0003439,PRD08369,WH004,2024-10-21,-50,outbound
MV0003440,PRD05805,WH010,2025-05-06,611,adjustment
MV0003441,PRD03417,WH011,2024-10-02,-212,outbound
MV0003442,PRD01463,WH009,2025-09-23,143,adjustment
MV0003443,PRD02986,WH018,2025-04-09,-400,adjustment
MV0003444,PRD00466,WH012,2025-04-26,713,outbound
MV0003445,PRD02012,WH001,2025-07-23,-173,adjustment
MV0003446,PRD08987,WH015,2025-06-09,123,replenishment
MV0003447,PRD00854,WH001,2025-02-20,898,replenishment
